Date,Date,Precipitation,Temperature,Wind
1949-01-07,1949-01-07,0.0,4.4,20.0
1949-01-08,1949-01-08,7.0,2.5,20.0
1949-01-09,1949-01-09,3.0,0.2,20.0
1949-01-10,1949-01-10,0.0,-2.3,20.0
1949-01-11,1949-01-11,47.0,0.8,20.0
1949-01-12,1949-01-12,30.0,1.4,20.0
1949-01-13,1949-01-13,3.0,1.7,20.0
1949-01-14,1949-01-14,20.0,5.0,20.0
1949-01-15,1949-01-15,10.0,2.3,20.0
1949-01-16,1949-01-16,13.0,3.5,20.0
1949-01-17,1949-01-17,38.0,5.5,20.0
1949-01-18,1949-01-18,10.0,5.7,20.0
1949-01-19,1949-01-19,43.0,8.5,20.0
1949-01-20,1949-01-20,85.0,5.0,20.0
1949-01-21,1949-01-21,34.0,2.8,20.0
1949-01-22,1949-01-22,0.0,-0.1,20.0
1949-01-23,1949-01-23,0.0,0.5,20.0
1949-01-24,1949-01-24,0.0,1.0,20.0
1949-01-25,1949-01-25,1.0,-0.8,20.0
1949-01-26,1949-01-26,0.0,-1.4,20.0
1949-01-27,1949-01-27,0.0,1.5,20.0
1949-01-28,1949-01-28,0.0,1.3,20.0
1949-01-29,1949-01-29,0.0,1.8,20.0
1949-01-30,1949-01-30,7.0,3.0,20.0
1949-01-31,1949-01-31,68.0,1.1,20.0
1949-02-01,1949-02-01,5.0,-1.6,20.0
1949-02-02,1949-02-02,0.0,-3.6,20.0
1949-02-03,1949-02-03,0.0,-2.4,20.0
1949-02-04,1949-02-04,0.0,0.8,20.0
1949-02-05,1949-02-05,4.0,0.8,20.0
1949-02-06,1949-02-06,0.0,-1.3,20.0
1949-02-07,1949-02-07,0.0,-0.7,20.0
1949-02-08,1949-02-08,17.0,3.0,20.0
1949-02-09,1949-02-09,59.0,3.8,20.0
1949-02-10,1949-02-10,98.0,3.1,20.0
1949-02-11,1949-02-11,0.0,2.5,20.0
1949-02-12,1949-02-12,4.0,1.3,20.0
1949-02-13,1949-02-13,0.0,1.1,20.0
1949-02-14,1949-02-14,9.0,4.5,20.0
1949-02-15,1949-02-15,21.0,7.9,20.0
1949-02-16,1949-02-16,0.0,7.8,20.0
1949-02-17,1949-02-17,0.0,4.7,20.0
1949-02-18,1949-02-18,0.0,3.5,20.0
1949-02-19,1949-02-19,0.0,6.5,20.0
1949-02-20,1949-02-20,0.0,6.1,20.0
1949-02-21,1949-02-21,17.0,8.2,20.0
1949-02-22,1949-02-22,14.0,6.1,20.0
1949-02-23,1949-02-23,44.0,6.8,20.0
1949-02-24,1949-02-24,0.0,4.3,20.0
1949-02-25,1949-02-25,13.0,3.9,20.0
1949-02-26,1949-02-26,53.0,4.8,20.0
1949-02-27,1949-02-27,106.0,3.2,20.0
1949-02-28,1949-02-28,101.0,1.5,20.0
1949-03-01,1949-03-01,31.0,-0.2,20.0
1949-03-02,1949-03-02,26.0,-5.2,20.0
1949-03-03,1949-03-03,0.0,-4.7,20.0
1949-03-04,1949-03-04,0.0,-4.8,20.0
1949-03-05,1949-03-05,2.0,-6.8,20.0
1949-03-06,1949-03-06,1.0,-3.5,20.0
1949-03-07,1949-03-07,0.0,-4.2,20.0
1949-03-08,1949-03-08,0.0,-4.0,20.0
1949-03-09,1949-03-09,0.0,-0.4,20.0
1949-03-10,1949-03-10,1.0,0.4,20.0
1949-03-11,1949-03-11,14.0,-0.2,20.0
1949-03-12,1949-03-12,4.0,4.8,20.0
1949-03-13,1949-03-13,58.0,6.7,20.0
1949-03-14,1949-03-14,0.0,4.0,20.0
1949-03-15,1949-03-15,7.0,2.1,20.0
1949-03-16,1949-03-16,74.0,1.8,20.0
1949-03-17,1949-03-17,225.0,2.0,20.0
1949-03-18,1949-03-18,29.0,1.9,20.0
1949-03-19,1949-03-19,0.0,0.6,20.0
1949-03-20,1949-03-20,0.0,1.4,20.0
1949-03-21,1949-03-21,0.0,3.8,20.0
1949-03-22,1949-03-22,0.0,6.1,20.0
1949-03-23,1949-03-23,0.0,6.4,20.0
1949-03-24,1949-03-24,0.0,8.1,20.0
1949-03-25,1949-03-25,0.0,8.2,20.0
1949-03-26,1949-03-26,0.0,8.0,20.0
1949-03-27,1949-03-27,0.0,4.6,20.0
1949-03-28,1949-03-28,0.0,7.4,20.0
1949-03-29,1949-03-29,0.0,8.4,20.0
1949-03-30,1949-03-30,0.0,8.4,20.0
1949-03-31,1949-03-31,0.0,7.1,20.0
1949-04-01,1949-04-01,0.0,6.5,20.0
1949-04-02,1949-04-02,0.0,6.8,20.0
1949-04-03,1949-04-03,17.0,10.5,20.0
1949-04-04,1949-04-04,16.0,14.2,20.0
1949-04-05,1949-04-05,100.0,9.7,20.0
1949-04-06,1949-04-06,19.0,12.2,20.0
1949-04-07,1949-04-07,115.0,7.6,20.0
1949-04-08,1949-04-08,51.0,2.7,20.0
1949-04-09,1949-04-09,23.0,3.3,20.0
1949-04-10,1949-04-10,0.0,6.7,20.0
1949-04-11,1949-04-11,31.0,10.4,20.0
1949-04-12,1949-04-12,162.0,10.6,20.0
1949-04-13,1949-04-13,45.0,10.5,20.0
1949-04-14,1949-04-14,0.0,11.2,20.0
1949-04-15,1949-04-15,0.0,11.3,20.0
1949-04-16,1949-04-16,0.0,13.1,20.0
1949-04-17,1949-04-17,0.0,15.7,20.0
1949-04-18,1949-04-18,2.0,16.4,20.0
1949-04-19,1949-04-19,2.0,11.5,20.0
1949-04-20,1949-04-20,0.0,7.4,20.0
1949-04-21,1949-04-21,3.0,10.0,20.0
1949-04-22,1949-04-22,0.0,8.6,20.0
1949-04-23,1949-04-23,0.0,10.0,20.0
1949-04-24,1949-04-24,0.0,14.2,20.0
1949-04-25,1949-04-25,162.0,13.0,20.0
1949-04-26,1949-04-26,0.0,7.8,20.0
1949-04-27,1949-04-27,0.0,7.6,20.0
1949-04-28,1949-04-28,16.0,11.8,20.0
1949-04-29,1949-04-29,4.0,9.4,20.0
1949-04-30,1949-04-30,1.0,6.0,20.0
1949-05-01,1949-05-01,0.0,8.6,20.0
1949-05-02,1949-05-02,0.0,10.8,20.0
1949-05-03,1949-05-03,0.0,13.3,20.0
1949-05-04,1949-05-04,0.0,17.3,20.0
1949-05-05,1949-05-05,27.0,14.9,20.0
1949-05-06,1949-05-06,43.0,7.8,20.0
1949-05-07,1949-05-07,32.0,7.4,20.0
1949-05-08,1949-05-08,31.0,7.2,20.0
1949-05-09,1949-05-09,29.0,4.9,20.0
1949-05-10,1949-05-10,0.0,6.4,20.0
1949-05-11,1949-05-11,0.0,8.4,20.0
1949-05-12,1949-05-12,0.0,11.3,20.0
1949-05-13,1949-05-13,0.0,13.2,20.0
1949-05-14,1949-05-14,42.0,11.8,20.0
1949-05-15,1949-05-15,70.0,12.8,20.0
1949-05-16,1949-05-16,2.0,12.3,20.0
1949-05-17,1949-05-17,14.0,15.6,20.0
1949-05-18,1949-05-18,9.0,14.8,20.0
1949-05-19,1949-05-19,0.0,15.6,20.0
1949-05-20,1949-05-20,0.0,13.1,20.0
1949-05-21,1949-05-21,0.0,13.0,20.0
1949-05-22,1949-05-22,0.0,12.4,20.0
1949-05-23,1949-05-23,0.0,14.4,20.0
1949-05-24,1949-05-24,96.0,13.0,20.0
1949-05-25,1949-05-25,102.0,10.7,20.0
1949-05-26,1949-05-26,140.0,11.0,20.0
1949-05-27,1949-05-27,0.0,12.2,20.0
1949-05-28,1949-05-28,0.0,16.4,20.0
1949-05-29,1949-05-29,116.0,15.3,20.0
1949-05-30,1949-05-30,0.0,14.8,20.0
1949-05-31,1949-05-31,31.0,13.4,20.0
1949-06-01,1949-06-01,15.0,13.6,20.0
1949-06-02,1949-06-02,3.0,14.4,20.0
1949-06-03,1949-06-03,258.0,15.0,20.0
1949-06-04,1949-06-04,52.0,13.1,20.0
1949-06-05,1949-06-05,117.0,11.2,20.0
1949-06-06,1949-06-06,0.0,15.0,20.0
1949-06-07,1949-06-07,0.0,21.7,20.0
1949-06-08,1949-06-08,152.0,17.7,20.0
1949-06-09,1949-06-09,84.0,15.1,20.0
1949-06-10,1949-06-10,18.0,13.6,20.0
1949-06-11,1949-06-11,220.0,11.0,20.0
1949-06-12,1949-06-12,0.0,15.2,20.0
1949-06-13,1949-06-13,2.0,12.4,20.0
1949-06-14,1949-06-14,3.0,12.0,20.0
1949-06-15,1949-06-15,40.0,9.9,20.0
1949-06-16,1949-06-16,2.0,10.7,20.0
1949-06-17,1949-06-17,14.0,9.9,20.0
1949-06-18,1949-06-18,1.0,11.7,20.0
1949-06-19,1949-06-19,0.0,15.6,20.0
1949-06-20,1949-06-20,0.0,15.0,20.0
1949-06-21,1949-06-21,0.0,13.8,20.0
1949-06-22,1949-06-22,4.0,14.1,20.0
1949-06-23,1949-06-23,9.0,13.8,20.0
1949-06-24,1949-06-24,0.0,14.4,20.0
1949-06-25,1949-06-25,0.0,12.6,20.0
1949-06-26,1949-06-26,0.0,11.7,20.0
1949-06-27,1949-06-27,0.0,13.6,20.0
1949-06-28,1949-06-28,0.0,15.4,20.0
1949-06-29,1949-06-29,0.0,15.5,20.0
1949-06-30,1949-06-30,0.0,14.6,20.0
1949-07-01,1949-07-01,0.0,15.4,20.0
1949-07-02,1949-07-02,0.0,13.0,20.0
1949-07-03,1949-07-03,0.0,17.0,20.0
1949-07-04,1949-07-04,0.0,20.0,20.0
1949-07-05,1949-07-05,50.0,14.6,20.0
1949-07-06,1949-07-06,42.0,12.1,20.0
1949-07-07,1949-07-07,7.0,12.4,20.0
1949-07-08,1949-07-08,0.0,15.2,20.0
1949-07-09,1949-07-09,0.0,14.6,20.0
1949-07-10,1949-07-10,0.0,15.8,20.0
1949-07-11,1949-07-11,0.0,16.9,20.0
1949-07-12,1949-07-12,0.0,19.1,20.0
1949-07-13,1949-07-13,0.0,22.0,20.0
1949-07-14,1949-07-14,0.0,20.2,20.0
1949-07-15,1949-07-15,0.0,18.0,20.0
1949-07-16,1949-07-16,109.0,18.2,20.0
1949-07-17,1949-07-17,16.0,17.9,20.0
1949-07-18,1949-07-18,34.0,17.0,20.0
1949-07-19,1949-07-19,6.0,12.8,20.0
1949-07-20,1949-07-20,1.0,12.4,20.0
1949-07-21,1949-07-21,1.0,13.0,20.0
1949-07-22,1949-07-22,0.0,16.3,20.0
1949-07-23,1949-07-23,14.0,17.7,20.0
1949-07-24,1949-07-24,0.0,19.5,20.0
1949-07-25,1949-07-25,0.0,18.2,20.0
1949-07-26,1949-07-26,21.0,18.9,20.0
1949-07-27,1949-07-27,16.0,19.4,20.0
1949-07-28,1949-07-28,2.0,18.3,20.0
1949-07-29,1949-07-29,17.0,15.8,20.0
1949-07-30,1949-07-30,100.0,14.3,20.0
1949-07-31,1949-07-31,99.0,15.5,20.0
1949-08-01,1949-08-01,17.0,16.6,20.0
1949-08-02,1949-08-02,59.0,16.3,20.0
1949-08-03,1949-08-03,82.0,14.4,20.0
1949-08-04,1949-08-04,19.0,11.9,20.0
1949-08-05,1949-08-05,0.0,15.2,20.0
1949-08-06,1949-08-06,0.0,20.0,20.0
1949-08-07,1949-08-07,2.0,19.8,20.0
1949-08-08,1949-08-08,0.0,18.4,20.0
1949-08-09,1949-08-09,15.0,16.5,20.0
1949-08-10,1949-08-10,12.0,14.2,20.0
1949-08-11,1949-08-11,3.0,13.6,20.0
1949-08-12,1949-08-12,10.0,12.2,20.0
1949-08-13,1949-08-13,0.0,13.6,20.0
1949-08-14,1949-08-14,0.0,15.5,20.0
1949-08-15,1949-08-15,0.0,17.2,20.0
1949-08-16,1949-08-16,61.0,16.4,20.0
1949-08-17,1949-08-17,10.0,11.4,20.0
1949-08-18,1949-08-18,13.0,11.0,20.0
1949-08-19,1949-08-19,12.0,11.2,20.0
1949-08-20,1949-08-20,0.0,13.0,20.0
1949-08-21,1949-08-21,0.0,15.4,20.0
1949-08-22,1949-08-22,0.0,16.8,20.0
1949-08-23,1949-08-23,0.0,19.0,20.0
1949-08-24,1949-08-24,0.0,20.3,20.0
1949-08-25,1949-08-25,0.0,21.5,20.0
1949-08-26,1949-08-26,114.0,21.1,20.0
1949-08-27,1949-08-27,26.0,20.2,20.0
1949-08-28,1949-08-28,0.0,17.0,20.0
1949-08-29,1949-08-29,0.0,15.2,20.0
1949-08-30,1949-08-30,0.0,17.5,20.0
1949-08-31,1949-08-31,0.0,19.6,20.0
1949-09-01,1949-09-01,2.0,21.5,20.0
1949-09-02,1949-09-02,1.0,18.0,20.0
1949-09-03,1949-09-03,0.0,18.5,20.0
1949-09-04,1949-09-04,0.0,20.7,20.0
1949-09-05,1949-09-05,0.0,22.4,20.0
1949-09-06,1949-09-06,17.0,21.5,20.0
1949-09-07,1949-09-07,150.0,16.2,20.0
1949-09-08,1949-09-08,0.0,15.8,20.0
1949-09-09,1949-09-09,0.0,15.0,20.0
1949-09-10,1949-09-10,0.0,16.0,20.0
1949-09-11,1949-09-11,0.0,15.7,20.0
1949-09-12,1949-09-12,0.0,16.9,20.0
1949-09-13,1949-09-13,36.0,16.0,20.0
1949-09-14,1949-09-14,1.0,15.8,20.0
1949-09-15,1949-09-15,1.0,15.5,20.0
1949-09-16,1949-09-16,26.0,13.7,20.0
1949-09-17,1949-09-17,72.0,13.5,20.0
1949-09-18,1949-09-18,23.0,14.5,20.0
1949-09-19,1949-09-19,18.0,12.4,20.0
1949-09-20,1949-09-20,40.0,13.1,20.0
1949-09-21,1949-09-21,0.0,14.2,20.0
1949-09-22,1949-09-22,0.0,15.8,20.0
1949-09-23,1949-09-23,0.0,16.4,20.0
1949-09-24,1949-09-24,0.0,18.9,20.0
1949-09-25,1949-09-25,0.0,17.7,20.0
1949-09-26,1949-09-26,0.0,15.9,20.0
1949-09-27,1949-09-27,0.0,15.0,20.0
1949-09-28,1949-09-28,0.0,13.7,20.0
1949-09-29,1949-09-29,0.0,13.7,20.0
1949-09-30,1949-09-30,0.0,12.8,20.0
1949-10-01,1949-10-01,0.0,9.3,20.0
1949-10-02,1949-10-02,0.0,9.8,20.0
1949-10-03,1949-10-03,0.0,13.6,20.0
1949-10-04,1949-10-04,0.0,11.0,20.0
1949-10-05,1949-10-05,0.0,12.5,20.0
1949-10-06,1949-10-06,3.0,12.2,20.0
1949-10-07,1949-10-07,0.0,11.0,20.0
1949-10-08,1949-10-08,0.0,8.7,20.0
1949-10-09,1949-10-09,0.0,11.2,20.0
1949-10-10,1949-10-10,0.0,10.2,20.0
1949-10-11,1949-10-11,8.0,13.4,20.0
1949-10-12,1949-10-12,0.0,14.0,20.0
1949-10-13,1949-10-13,0.0,11.4,20.0
1949-10-14,1949-10-14,0.0,12.3,20.0
1949-10-15,1949-10-15,0.0,15.5,20.0
1949-10-16,1949-10-16,0.0,16.8,20.0
1949-10-17,1949-10-17,0.0,12.5,20.0
1949-10-18,1949-10-18,0.0,12.2,20.0
1949-10-19,1949-10-19,8.0,11.8,20.0
1949-10-20,1949-10-20,21.0,10.8,20.0
1949-10-21,1949-10-21,28.0,14.2,20.0
1949-10-22,1949-10-22,12.0,10.1,20.0
1949-10-23,1949-10-23,29.0,12.6,20.0
1949-10-24,1949-10-24,0.0,9.8,20.0
1949-10-25,1949-10-25,0.0,11.1,20.0
1949-10-26,1949-10-26,0.0,15.6,20.0
1949-10-27,1949-10-27,13.0,5.8,20.0
1949-10-28,1949-10-28,0.0,2.8,20.0
1949-10-29,1949-10-29,0.0,2.0,20.0
1949-10-30,1949-10-30,0.0,2.1,20.0
1949-10-31,1949-10-31,0.0,0.4,20.0
1949-11-01,1949-11-01,0.0,3.2,20.0
1949-11-02,1949-11-02,0.0,0.6,20.0
1949-11-03,1949-11-03,0.0,-0.6,20.0
1949-11-04,1949-11-04,0.0,1.5,20.0
1949-11-05,1949-11-05,0.0,-0.1,20.0
1949-11-06,1949-11-06,1.0,1.5,20.0
1949-11-07,1949-11-07,2.0,2.2,20.0
1949-11-08,1949-11-08,0.0,2.0,20.0
1949-11-09,1949-11-09,11.0,1.7,20.0
1949-11-10,1949-11-10,54.0,7.1,20.0
1949-11-11,1949-11-11,76.0,7.8,20.0
1949-11-12,1949-11-12,53.0,8.2,20.0
1949-11-13,1949-11-13,77.0,6.2,20.0
1949-11-14,1949-11-14,0.0,5.4,20.0
1949-11-15,1949-11-15,0.0,5.4,20.0
1949-11-16,1949-11-16,6.0,5.1,20.0
1949-11-17,1949-11-17,0.0,4.8,20.0
1949-11-18,1949-11-18,0.0,4.6,20.0
1949-11-19,1949-11-19,0.0,2.7,20.0
1949-11-20,1949-11-20,1.0,5.5,20.0
1949-11-21,1949-11-21,0.0,8.3,20.0
1949-11-22,1949-11-22,21.0,8.6,20.0
1949-11-23,1949-11-23,4.0,6.4,20.0
1949-11-24,1949-11-24,42.0,7.4,20.0
1949-11-25,1949-11-25,0.0,6.1,20.0
1949-11-26,1949-11-26,81.0,3.7,20.0
1949-11-27,1949-11-27,162.0,6.8,20.0
1949-11-28,1949-11-28,35.0,2.9,20.0
1949-11-29,1949-11-29,25.0,2.3,20.0
1949-11-30,1949-11-30,9.0,5.9,20.0
1949-12-01,1949-12-01,0.0,5.2,20.0
1949-12-02,1949-12-02,64.0,1.2,20.0
1949-12-03,1949-12-03,307.0,5.5,20.0
1949-12-04,1949-12-04,129.0,6.0,20.0
1949-12-05,1949-12-05,201.0,3.6,20.0
1949-12-06,1949-12-06,33.0,4.2,20.0
1949-12-07,1949-12-07,4.0,10.0,20.0
1949-12-08,1949-12-08,66.0,7.5,20.0
1949-12-09,1949-12-09,10.0,3.4,20.0
1949-12-10,1949-12-10,1.0,2.8,20.0
1949-12-11,1949-12-11,56.0,1.2,20.0
1949-12-12,1949-12-12,0.0,1.3,20.0
1949-12-13,1949-12-13,4.0,1.4,20.0
1949-12-14,1949-12-14,0.0,-0.4,20.0
1949-12-15,1949-12-15,9.0,1.7,20.0
1949-12-16,1949-12-16,70.0,2.4,20.0
1949-12-17,1949-12-17,224.0,3.1,20.0
1949-12-18,1949-12-18,107.0,4.0,20.0
1949-12-19,1949-12-19,20.0,4.5,20.0
1949-12-20,1949-12-20,18.0,3.5,20.0
1949-12-21,1949-12-21,0.0,4.4,20.0
1949-12-22,1949-12-22,32.0,0.6,20.0
1949-12-23,1949-12-23,1.0,2.0,20.0
1949-12-24,1949-12-24,0.0,1.8,20.0
1949-12-25,1949-12-25,34.0,-0.4,20.0
1949-12-26,1949-12-26,49.0,5.2,20.0
1949-12-27,1949-12-27,6.0,9.1,20.0
1949-12-28,1949-12-28,0.0,8.0,20.0
1949-12-29,1949-12-29,1.0,4.2,20.0
1949-12-30,1949-12-30,1.0,1.2,20.0
1949-12-31,1949-12-31,0.0,0.0,20.0
1950-01-01,1950-01-01,48.0,-1.1,20.0
1950-01-02,1950-01-02,80.0,2.5,20.0
1950-01-03,1950-01-03,1.0,4.0,20.0
1950-01-04,1950-01-04,2.0,-0.2,20.0
1950-01-05,1950-01-05,197.0,-1.1,20.0
1950-01-06,1950-01-06,20.0,4.1,20.0
1950-01-07,1950-01-07,23.0,6.4,20.0
1950-01-08,1950-01-08,0.0,7.2,20.0
1950-01-09,1950-01-09,2.0,4.4,20.0
1950-01-10,1950-01-10,5.0,3.9,20.0
1950-01-11,1950-01-11,25.0,1.5,20.0
1950-01-12,1950-01-12,17.0,4.3,20.0
1950-01-13,1950-01-13,0.0,3.3,20.0
1950-01-14,1950-01-14,0.0,5.6,20.0
1950-01-15,1950-01-15,33.0,6.8,20.0
1950-01-16,1950-01-16,24.0,4.1,20.0
1950-01-17,1950-01-17,0.0,2.8,20.0
1950-01-18,1950-01-18,0.0,-1.9,20.0
1950-01-19,1950-01-19,0.0,-5.8,20.0
1950-01-20,1950-01-20,1.0,-6.2,20.0
1950-01-21,1950-01-21,1.0,-0.8,20.0
1950-01-22,1950-01-22,1.0,0.5,20.0
1950-01-23,1950-01-23,0.0,-4.6,20.0
1950-01-24,1950-01-24,0.0,-6.6,20.0
1950-01-25,1950-01-25,0.0,-5.2,20.0
1950-01-26,1950-01-26,0.0,-5.2,20.0
1950-01-27,1950-01-27,0.0,-5.2,20.0
1950-01-28,1950-01-28,0.0,-4.3,20.0
1950-01-29,1950-01-29,0.0,-7.4,20.0
1950-01-30,1950-01-30,0.0,-5.3,20.0
1950-01-31,1950-01-31,2.0,-5.6,20.0
1950-02-01,1950-02-01,21.0,-4.2,20.0
1950-02-02,1950-02-02,7.0,0.0,20.0
1950-02-03,1950-02-03,50.0,2.2,20.0
1950-02-04,1950-02-04,10.0,3.6,20.0
1950-02-05,1950-02-05,12.0,4.8,20.0
1950-02-06,1950-02-06,40.0,5.6,20.0
1950-02-07,1950-02-07,7.0,3.2,20.0
1950-02-08,1950-02-08,37.0,3.1,20.0
1950-02-09,1950-02-09,0.0,1.6,20.0
1950-02-10,1950-02-10,131.0,4.4,20.0
1950-02-11,1950-02-11,28.0,4.7,20.0
1950-02-12,1950-02-12,87.0,3.4,20.0
1950-02-13,1950-02-13,37.0,5.7,20.0
1950-02-14,1950-02-14,8.0,2.4,20.0
1950-02-15,1950-02-15,53.0,5.8,20.0
1950-02-16,1950-02-16,0.0,10.4,20.0
1950-02-17,1950-02-17,0.0,8.7,20.0
1950-02-18,1950-02-18,0.0,8.6,20.0
1950-02-19,1950-02-19,9.0,5.0,20.0
1950-02-20,1950-02-20,127.0,6.8,20.0
1950-02-21,1950-02-21,38.0,3.2,20.0
1950-02-22,1950-02-22,0.0,2.0,20.0
1950-02-23,1950-02-23,0.0,1.6,20.0
1950-02-24,1950-02-24,57.0,1.2,20.0
1950-02-25,1950-02-25,62.0,4.2,20.0
1950-02-26,1950-02-26,4.0,-1.0,20.0
1950-02-27,1950-02-27,0.0,-1.0,20.0
1950-02-28,1950-02-28,0.0,-2.3,20.0
1950-03-01,1950-03-01,0.0,-1.6,20.0
1950-03-02,1950-03-02,0.0,-2.0,20.0
1950-03-03,1950-03-03,26.0,0.5,20.0
1950-03-04,1950-03-04,8.0,3.6,20.0
1950-03-05,1950-03-05,0.0,7.5,20.0
1950-03-06,1950-03-06,0.0,7.5,20.0
1950-03-07,1950-03-07,0.0,7.5,20.0
1950-03-08,1950-03-08,0.0,6.2,20.0
1950-03-09,1950-03-09,60.0,4.6,20.0
1950-03-10,1950-03-10,7.0,2.8,20.0
1950-03-11,1950-03-11,43.0,3.7,20.0
1950-03-12,1950-03-12,9.0,2.2,20.0
1950-03-13,1950-03-13,16.0,1.1,20.0
1950-03-14,1950-03-14,1.0,2.2,20.0
1950-03-15,1950-03-15,0.0,3.3,20.0
1950-03-16,1950-03-16,0.0,9.4,20.0
1950-03-17,1950-03-17,53.0,10.0,20.0
1950-03-18,1950-03-18,0.0,10.3,20.0
1950-03-19,1950-03-19,0.0,10.0,20.0
1950-03-20,1950-03-20,0.0,8.7,20.0
1950-03-21,1950-03-21,1.0,8.1,20.0
1950-03-22,1950-03-22,0.0,6.9,20.0
1950-03-23,1950-03-23,0.0,9.6,20.0
1950-03-24,1950-03-24,15.0,8.5,20.0
1950-03-25,1950-03-25,0.0,5.8,20.0
1950-03-26,1950-03-26,0.0,6.7,20.0
1950-03-27,1950-03-27,0.0,5.2,20.0
1950-03-28,1950-03-28,0.0,3.4,20.0
1950-03-29,1950-03-29,0.0,2.8,20.0
1950-03-30,1950-03-30,0.0,3.0,20.0
1950-03-31,1950-03-31,1.0,5.3,20.0
1950-04-01,1950-04-01,52.0,7.6,20.0
1950-04-02,1950-04-02,74.0,6.4,20.0
1950-04-03,1950-04-03,23.0,5.6,20.0
1950-04-04,1950-04-04,51.0,6.8,20.0
1950-04-05,1950-04-05,27.0,4.9,20.0
1950-04-06,1950-04-06,1.0,5.8,20.0
1950-04-07,1950-04-07,0.0,7.0,20.0
1950-04-08,1950-04-08,0.0,13.6,20.0
1950-04-09,1950-04-09,45.0,7.4,20.0
1950-04-10,1950-04-10,89.0,5.6,20.0
1950-04-11,1950-04-11,92.0,4.1,20.0
1950-04-12,1950-04-12,10.0,5.9,20.0
1950-04-13,1950-04-13,5.0,4.4,20.0
1950-04-14,1950-04-14,0.0,5.4,20.0
1950-04-15,1950-04-15,90.0,5.1,20.0
1950-04-16,1950-04-16,64.0,4.4,20.0
1950-04-17,1950-04-17,0.0,6.2,20.0
1950-04-18,1950-04-18,0.0,8.3,20.0
1950-04-19,1950-04-19,0.0,11.2,20.0
1950-04-20,1950-04-20,0.0,10.3,20.0
1950-04-21,1950-04-21,1.0,8.3,20.0
1950-04-22,1950-04-22,18.0,9.0,20.0
1950-04-23,1950-04-23,0.0,7.5,20.0
1950-04-24,1950-04-24,37.0,6.7,20.0
1950-04-25,1950-04-25,0.0,3.2,20.0
1950-04-26,1950-04-26,33.0,4.7,20.0
1950-04-27,1950-04-27,131.0,4.7,20.0
1950-04-28,1950-04-28,63.0,4.4,20.0
1950-04-29,1950-04-29,3.0,5.5,20.0
1950-04-30,1950-04-30,0.0,9.4,20.0
1950-05-01,1950-05-01,0.0,15.0,20.0
1950-05-02,1950-05-02,8.0,13.2,20.0
1950-05-03,1950-05-03,116.0,11.0,20.0
1950-05-04,1950-05-04,32.0,10.5,20.0
1950-05-05,1950-05-05,21.0,12.8,20.0
1950-05-06,1950-05-06,32.0,10.0,20.0
1950-05-07,1950-05-07,89.0,14.8,20.0
1950-05-08,1950-05-08,102.0,12.5,20.0
1950-05-09,1950-05-09,0.0,13.5,20.0
1950-05-10,1950-05-10,0.0,13.1,20.0
1950-05-11,1950-05-11,0.0,16.4,20.0
1950-05-12,1950-05-12,0.0,16.5,20.0
1950-05-13,1950-05-13,0.0,17.3,20.0
1950-05-14,1950-05-14,0.0,12.6,20.0
1950-05-15,1950-05-15,0.0,11.0,20.0
1950-05-16,1950-05-16,0.0,11.6,20.0
1950-05-17,1950-05-17,0.0,9.4,20.0
1950-05-18,1950-05-18,26.0,8.9,20.0
1950-05-19,1950-05-19,0.0,11.0,20.0
1950-05-20,1950-05-20,5.0,14.8,20.0
1950-05-21,1950-05-21,3.0,22.6,20.0
1950-05-22,1950-05-22,0.0,19.7,20.0
1950-05-23,1950-05-23,1.0,15.5,20.0
1950-05-24,1950-05-24,52.0,12.6,20.0
1950-05-25,1950-05-25,14.0,14.7,20.0
1950-05-26,1950-05-26,14.0,12.4,20.0
1950-05-27,1950-05-27,55.0,12.0,20.0
1950-05-28,1950-05-28,99.0,9.8,20.0
1950-05-29,1950-05-29,0.0,13.5,20.0
1950-05-30,1950-05-30,42.0,11.4,20.0
1950-05-31,1950-05-31,0.0,11.0,20.0
1950-06-01,1950-06-01,0.0,13.4,20.0
1950-06-02,1950-06-02,0.0,16.5,20.0
1950-06-03,1950-06-03,0.0,19.3,20.0
1950-06-04,1950-06-04,0.0,20.6,20.0
1950-06-05,1950-06-05,0.0,22.1,20.0
1950-06-06,1950-06-06,0.0,23.2,20.0
1950-06-07,1950-06-07,0.0,22.9,20.0
1950-06-08,1950-06-08,107.0,20.6,20.0
1950-06-09,1950-06-09,0.0,13.2,20.0
1950-06-10,1950-06-10,3.0,12.2,20.0
1950-06-11,1950-06-11,0.0,12.9,20.0
1950-06-12,1950-06-12,0.0,15.8,20.0
1950-06-13,1950-06-13,45.0,19.2,20.0
1950-06-14,1950-06-14,4.0,15.7,20.0
1950-06-15,1950-06-15,40.0,15.9,20.0
1950-06-16,1950-06-16,0.0,13.5,20.0
1950-06-17,1950-06-17,0.0,15.0,20.0
1950-06-18,1950-06-18,0.0,16.4,20.0
1950-06-19,1950-06-19,0.0,16.9,20.0
1950-06-20,1950-06-20,70.0,18.8,20.0
1950-06-21,1950-06-21,11.0,16.3,20.0
1950-06-22,1950-06-22,29.0,12.7,20.0
1950-06-23,1950-06-23,41.0,12.5,20.0
1950-06-24,1950-06-24,2.0,13.4,20.0
1950-06-25,1950-06-25,0.0,14.7,20.0
